STATE_CODE_001,STRUCTURE_NUMBER_008,LOCATION_009,YEAR_BUILT_027,ADT_029,YEAR_ADT_030,"coordinates (lat, lon)",ADT,TRUCK_PCT,ADTT,EFFECTIVE_YEAR,AGE,SLF,ADTT_SL,NOTE,Pf_fatigue,AM_years,AE_years,Risk_Level,Risk_Explanation,Street_View_URL
48,170210AA0106002,'0.85 MI NW OF FM 974',2002,49,2022,"30.78235, -96.382625",49,3,1.47,2002,23,0.5,0.735,,0,104966.9183,85285.6211,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.782350,-96.382625"
48,170210AA0106001,'0.40 MI NW OF FM 974',2007,74,2022,"30.778153, -96.376958",74,3,2.22,2007,18,0.5,1.11,,0,69505.12156,56472.91127,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.778153,-96.376958"
48,170210AA0122001,'2.85 MI SE OF FM 974',2009,21,2022,"30.854606, -96.268411",21,3,0.63,2009,16,0.5,0.315,,0,244922.8093,198999.7826,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.854606,-96.268411"
48,170210AA0101004,'1.53 MI SE OF OSR',2009,124,2022,"30.755608, -96.421992",124,3,3.72,2009,16,0.5,1.86,,0,41478.86287,33701.57608,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.755608,-96.421992"
48,170210AA0018001,'0.1 MI E OF FIELD STONE',2007,49,2022,"30.512189, -96.294911",49,3,1.47,2007,18,0.5,0.735,,0,104966.9183,85285.6211,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.512189,-96.294911"
48,011170AA0818001,'1.0 Mi S of SH 276',2002,477,2018,"32.885294, -96.287272",477,0,0,2002,23,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.885294,-96.287272"
48,011170AA0813001,'1.9 Mi NE of FM 1565',2000,595,2018,"32.881025, -96.239583",595,0,0,2000,25,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.881025,-96.239583"
48,011170AA0796001,'0.5 Mi E of SH 34',1996,539,2023,"32.962508, -96.096947",539,0,0,1996,29,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.962508,-96.096947"
48,170210AA0140002,'0.27 MI NE OF FM 974',2009,49,2022,"30.7427, -96.362892",49,3,1.47,2009,16,0.5,0.735,,0,104966.9183,85285.6211,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.742700,-96.362892"
48,170210AA0137001,'1.15 MI SW OF FM 2038',2009,64,2022,"30.806419, -96.336994",64,3,1.92,2009,16,0.5,0.96,,0,80365.2968,65296.80365,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.806419,-96.336994"
48,170210AA0136002,'1.9 MI NW OF US 190',2009,74,2022,"30.819558, -96.272625",74,3,2.22,2009,16,0.5,1.11,,0,69505.12156,56472.91127,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.819558,-96.272625"
48,170210AA0136001,'0.5 MI NW OF US 190',2008,74,2022,"30.805342, -96.256008",74,3,2.22,2008,17,0.5,1.11,,0,69505.12156,56472.91127,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.805342,-96.256008"
48,170210AA0133001,'1.9 MI S OF OSR',2003,26,2022,"30.920508, -96.290542",26,3,0.78,2003,22,0.5,0.39,,0,197822.2691,160730.5936,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.920508,-96.290542"
48,170210AA0132002,'1.60 MI SE OF OSR',2022,37,2022,"30.934328, -96.288653",37,3,1.11,2022,3,0.5,0.555,,0,139010.2431,112945.8225,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.934328,-96.288653"
48,170210AA0132001,'1.18 MI SW OF OSR',2008,37,2022,"30.946842, -96.269761",37,3,1.11,2008,17,0.5,0.555,,0,139010.2431,112945.8225,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.946842,-96.269761"
48,170210AA0126001,'2.6 MI SE OF OSR',2008,58,2022,"30.942206, -96.241075",58,0,0,2008,17,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.942206,-96.241075"
48,170210AA0105001,'1.40 MI NE OF FM 2223',2000,49,2022,"30.777422, -96.380675",49,3,1.47,2000,25,0.5,0.735,,0,104966.9183,85285.6211,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.777422,-96.380675"
48,170820AA0222001,'2.0 MI NW OF FM 80',2009,133,2022,"31.497103, -96.251439",133,0,0,2009,16,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.497103,-96.251439"
48,170820AA0221002,'1.82 MI SW OF SH 164',2016,100,2017,"31.468294, -96.269014",100,0,0,2016,9,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.468294,-96.269014"
48,170820AA0193002,'1.0 MI E OF FM 80',2013,60,2013,"31.520153, -96.226858",60,0,0,2013,12,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.520153,-96.226858"
48,170820AA0172002,'4.0 MI SW OF IH 45',1999,50,2016,"31.651419, -96.193314",50,0,0,2007,18,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.651419,-96.193314"
48,170820AA0145002,'3.9 MI NW OF IH 45',2019,100,2016,"31.525047, -96.142814",100,0,0,2019,6,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.525047,-96.142814"
48,170820AA0136005,'1.8 MI E OF FM 1580',1993,250,2013,"31.661206, -96.107442",250,0,0,2013,12,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.661206,-96.107442"
48,170820AA0133001,'2.3 MI N OF FM 489',2008,50,2016,"31.622319, -96.119419",50,0,0,2008,17,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.622319,-96.119419"
48,170820AA0115001,'1.9 MI S OF US 84',2002,22,2022,"31.673217, -96.084825",22,0,0,2002,23,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.673217,-96.084825"
48,170260AA0299001,'0.3 MI NW OF FM 60',1955,20,2016,"30.551381, -96.440369",20,0,0,2004,21,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.551381,-96.440369"
48,170210AA0169004,'3.75 MI SW OF FM 2038',2010,300,2018,"30.726308, -96.285942",300,0,0,2010,15,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.726308,-96.285942"
48,170820AA0290002,'1.2 MI N OF US 84',2015,120,2015,"31.701764, -96.413917",120,0,0,2015,10,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.701764,-96.413917"
48,170260AA0287001,'0.2 MI E OF SH 36',1999,286,2022,"30.602106, -96.762697",286,0,0,1999,26,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.602106,-96.762697"
48,170260AA0232001,'0.7 MI W OF FM 60',1940,59,2022,"30.357492, -96.682478",59,0,0,1940,85,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.357492,-96.682478"
48,170820AA0378001,'1.52 MI SE OF FM 3059',2004,50,2014,"31.881125, -96.273392",50,0,0,2004,21,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.881125,-96.273392"
48,170820AA0377001,'2.8 MI NW OF FM 833',1988,33,2022,"31.858553, -96.244836",33,0,0,1988,37,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.858553,-96.244836"
48,170820AA0371001,'0.55 MI W OF FM 1073',2009,40,2014,"31.857986, -96.275936",40,0,0,2009,16,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.857986,-96.275936"
48,170820AA0367002,'0.6 MI W OF FM 2547',2016,40,2016,"31.784089, -96.200192",40,0,0,2016,9,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.784089,-96.200192"
48,170820AA0357001,'0.3 MI W OF SH 75',2008,40,2010,"31.762119, -96.200556",40,0,0,2008,17,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.762119,-96.200556"
48,170820AA0353004,'0.23 MI SW OF FM 80',2011,40,2011,"31.822706, -96.317675",40,0,0,2016,9,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.822706,-96.317675"
48,170820AA0344001,'0.41 MI S OF FM 833',2011,120,2011,"31.794392, -96.290853",120,0,0,2011,14,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.794392,-96.290853"
48,170820AA0331001,'0.9 MI N OF FM 246',1991,100,2010,"31.833967, -96.408356",100,0,0,1991,34,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.833967,-96.408356"
48,170820AA0326001,'1.6 MI S OF FM 27',1989,20,2012,"31.765989, -96.45595",20,0,0,1989,36,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.765989,-96.455950"
48,170820AA0319002,'0.52 MI W OF FM 1449',2020,95,2018,"31.774903, -96.350594",95,0,0,2020,5,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.774903,-96.350594"
48,170820AA0314001,'1.3 MI W OF FM 80',2005,34,2022,"31.739117, -96.3544",34,0,0,2005,20,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.739117,-96.354400"
48,170820AA0308002,'0.57 MI NE OF FM 1366',2018,80,2018,"31.698572, -96.355739",80,0,0,2018,7,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.698572,-96.355739"
48,170940AA0137001,'1.6 MI N OF FM 1696',2000,100,2016,"30.821286, -95.892789",100,0,0,2000,25,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.821286,-95.892789"
48,170820AA0382001,'4.6 MI S OF FM 833',2005,22,2022,"31.785847, -96.17035",22,0,0,2005,20,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.785847,-96.170350"
48,170260AA0211001,'1.7 MI W OF FM 1362',2003,20,2010,"30.628564, -96.65635",20,0,0,2003,22,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.628564,-96.656350"
48,170260AA0205001,'0.9 MI S OF FM 975',2002,100,2010,"30.437311, -96.69455",100,0,0,2002,23,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.437311,-96.694550"
48,170260AA0188004,'0.5 MI SE OF FM 111',1960,80,2010,"30.460492, -96.718892",80,0,0,1960,65,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.460492,-96.718892"
48,170260AA0188002,'1.9 MI SW OF FM 975',1984,103,2017,"30.484583, -96.714808",103,0,0,1984,41,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.484583,-96.714808"
48,170260AA0183001,'1.0 MI SW OF FM 50',1940,140,2010,"30.57, -96.505208",140,0,0,1940,85,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.570000,-96.505208"
48,170260AA0177001,'1.8 MI NE OF FM 50',1995,180,2010,"30.580572, -96.454053",180,0,0,1995,30,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.580572,-96.454053"
48,170210AA0121003,'0.83 MI NE OF FM 2038',2008,113,2022,"30.814042, -96.299333",113,3,3.39,2008,17,0.5,1.695,,0,45516.62828,36982.26048,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.814042,-96.299333"
48,170210AA0164001,'2.1 MI E OF FM 1179',2008,607,2017,"30.724972, -96.224175",607,0,0,2008,17,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.724972,-96.224175"
48,170210AA0153002,'0.96 MI NE OF FM 2038',2009,140,2015,"30.783692, -96.243558",140,0,0,2009,16,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.783692,-96.243558"
48,170260AA0280001,'1.42 MI W OF FM 1363',1940,250,2010,"30.588189, -96.786106",250,0,0,1999,26,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.588189,-96.786106"
48,170260AA0279001,'3.89 MI NW OF SH 36',1950,70,2010,"30.5754, -96.766486",70,0,0,1950,75,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.575400,-96.766486"
48,170260AA0276002,'3.4 MI N OF SH 36',1997,70,2010,"30.5879, -96.740553",70,0,0,1997,28,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.587900,-96.740553"
48,111740AA0345001,'2.75 MI SW OF FM 2782',2000,127,2023,"31.517578, -94.812572",127,0,0,2000,25,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.517578,-94.812572"
48,170820AA0254002,'1.1 MI S OF FM 1365',2017,40,2017,"31.613247, -96.341775",40,0,0,2017,8,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.613247,-96.341775"
48,111740AA0324002,'0.55 MI FROM END FM 3228',1995,38,2023,"31.518547, -94.651597",38,0,0,1995,30,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.518547,-94.651597"
48,111740AA0321001,'1.4 MI E OF LP 224',1993,341,2023,"31.619147, -94.592839",341,0,0,2004,21,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.619147,-94.592839"
48,111740AA0319001,'0.7 MI N OF SH 21',2005,55,2011,"31.588247, -94.583844",55,0,0,2005,20,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.588247,-94.583844"
48,111740AA0314001,'0.5 MI E OF FM 1275',1994,31,2023,"31.503067, -94.593522",31,0,0,1994,31,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.503067,-94.593522"
48,111740AA0290002,'0.5 MI NE OF FM 226',1994,59,2023,"31.326169, -94.377589",59,0,0,1994,31,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.326169,-94.377589"
48,111740AA0290001,'2.1 MI E OF FM 226',1994,17,2023,"31.334456, -94.352325",17,0,0,1994,31,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.334456,-94.352325"
48,111740AA0289001,'0.7 MI E OF FM 95',1998,55,2013,"31.781142, -94.481767",55,0,0,1998,27,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.781142,-94.481767"
48,111740AA0278001,'0.1 MI E OF FM 226',1996,55,2015,"31.382253, -94.431611",55,0,0,1996,29,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.382253,-94.431611"
48,111740AA0156002,'0.5 MI W OF US59',1994,78,2013,"31.720306, -94.631394",78,0,0,1994,31,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.720306,-94.631394"
48,101080AA3514102,'1.0 MI N OF SH 31',2003,245,2023,"32.313361, -95.634431",245,0,0,2003,22,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.313361,-95.634431"
48,170260AA0155001,'0.9 MI SE OF SH 21',2002,130,2010,"30.551122, -96.659544",130,0,0,2002,23,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.551122,-96.659544"
48,170820AA0269002,'4.5 MI W OF FM 2547',1991,50,2012,"31.771497, -96.257967",50,0,0,1991,34,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.771497,-96.257967"
48,170820AA0269001,'0.9 MI W OF FM 2547',2007,40,2010,"31.771789, -96.2011",40,0,0,2007,18,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.771789,-96.201100"
48,111740AA0336001,'1.0 MI E OF SH 7',1994,24,2023,"31.531303, -94.744503",24,0,0,1994,31,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.531303,-94.744503"
48,172390AA0205003,'0.45 MI W OF FM 2621',2013,80,2015,"30.278506, -96.333203",80,0,0,2013,12,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.278506,-96.333203"
48,172390AA0205001,'0.5 MI E OF FM 2621',2001,260,2015,"30.278025, -96.317572",260,0,0,2001,24,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.278025,-96.317572"
48,172390AA0203002,'2.5 MI E OF FM 2621',2000,60,2015,"30.261803, -96.292156",60,0,0,2000,25,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.261803,-96.292156"
48,172390AA0203001,'0.5 MI E OF FM 2621',1999,120,2015,"30.261439, -96.321319",120,0,0,1999,26,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.261439,-96.321319"
48,172390AA0200003,'0.94 MI N OF SH 105',2010,150,2015,"30.227881, -96.314042",150,0,0,2010,15,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.227881,-96.314042"
48,172390AA0200001,'0.83 MI N OF SH 105',2004,128,2022,"30.226517, -96.313436",128,0,0,2004,21,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.226517,-96.313436"
48,172390AA0182001,'0.90 MI S OF FM 390',2000,70,2018,"30.218758, -96.532219",70,0,0,2000,25,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.218758,-96.532219"
48,172390AA0179002,'1.70 MI E OF FM 1948',2013,140,2018,"30.209331, -96.532914",140,0,0,2013,12,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.209331,-96.532914"
48,172390AA0170004,'2.47 MI SW OF SH 36',2017,400,2018,"30.224681, -96.450392",400,0,0,2017,8,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.224681,-96.450392"
48,172390AA0306003,'2.6 MI S OF FM 1155',2023,76,2022,"30.212867, -96.193617",76,3,2.28,2023,2,0.5,1.14,,0,67676.03941,54986.78202,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.212867,-96.193617"
48,172390AA0299002,'2.52 MI S OF SH 105',2010,41,2022,"30.259572, -96.218047",41,3,1.23,2010,15,0.5,0.615,,0,125448.2682,101926.7179,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.259572,-96.218047"
48,172390AA0292002,'0.2 MI E OF FM 1155',2011,76,2022,"30.266275, -96.158297",76,3,2.28,2011,14,0.5,1.14,,0,67676.03941,54986.78202,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.266275,-96.158297"
48,171540AA0174001,'1.4 MI N OF FM 2289',2003,90,2016,"31.039461, -96.052603",90,0,0,2003,22,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.039461,-96.052603"
48,172390AA0280001,'2.82 MI N OF SH 105',1995,180,2015,"30.33645, -96.221711",180,0,0,1995,30,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.336450,-96.221711"
48,172390AA0272001,'0.8 MI S OF BLUFF RD',2010,180,2010,"30.344808, -96.230017",180,0,0,2010,15,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.344808,-96.230017"
48,172390AA0270001,'2.21 MI NE OF FM 1935',2012,60,2012,"30.343989, -96.241172",60,0,0,2012,13,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.343989,-96.241172"
48,172390AA0260002,'0.5 MI SW OF FM 2621',2014,70,2015,"30.243156, -96.349211",70,0,0,2014,11,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.243156,-96.349211"
48,172390AA0367001,'0.33 MI S OF FM 109',2014,100,2014,"30.088417, -96.423681",100,0,0,2014,11,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.088417,-96.423681"
48,172390AA0364002,'0.30 MI SE OF FM 109',2013,210,2015,"30.113608, -96.402203",210,0,0,2013,12,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.113608,-96.402203"
48,172390AA0356002,'3.52 MI E OF SH 36',2006,50,2009,"30.09585, -96.334158",50,0,0,2006,19,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.095850,-96.334158"
48,172390AA0247001,'1.9 MI NW OF SH 36',2003,30,2015,"30.306664, -96.487142",30,0,0,2003,22,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.306664,-96.487142"
48,172390AA0246001,'0.65 MI S  OF FM 390',2003,50,2015,"30.272728, -96.455525",50,0,0,2003,22,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.272728,-96.455525"
48,172390AA0244001,'1.9 MI NW OF FM 390',2008,30,2015,"30.302431, -96.470125",30,0,0,2008,17,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.302431,-96.470125"
48,172390AA0334003,'4.4 MI S OF FM 1371',2011,70,2015,"30.076247, -96.253511",70,0,0,2011,14,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.076247,-96.253511"
48,172390AA0332004,'2.8 MI SW OF FM 1371',2015,80,2020,"30.10145, -96.281503",80,3,2.4,2015,10,0.5,1.2,,0,64292.23744,52237.44292,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.101450,-96.281503"
48,172390AA0331003,'3.78 MI SW OF US 290',2020,50,2020,"30.107253, -96.302125",50,0,0,2020,5,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.107253,-96.302125"
48,172390AA0291001,'0.5 MI S RUNNING RIDGE',2004,80,2020,"30.231978, -96.145342",80,3,2.4,2004,21,0.5,1.2,,0,64292.23744,52237.44292,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.231978,-96.145342"
48,171980AA0160002,'4.8 MI NW OF SPUR 231',2004,72,2022,"30.791086, -96.515583",72,3,2.16,2004,21,0.5,1.08,,0,71435.81938,58041.60325,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.791086,-96.515583"
48,172360AA5695001,'0.6 MI N OF LONESTAR RD',2020,69,2021,"30.640278, -95.541667",69,3,2.07,2020,5,0.5,1.035,,0,74541.72457,60565.15121,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.640278,-95.541667"
